target,lightcurve_file
1,/content/drive/MyDrive/Data/kepler_6664842_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6591789_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6593150_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6849046_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6756369_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6707260_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6587002_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6587002_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6587002_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6543893_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6543893_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6543893_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6779726_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6613006_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6593363_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6790592_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6774880_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6600492_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6781047_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6780367_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6859546_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6767337_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6600515_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6862332_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6716545_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6716545_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6716545_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6853172_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6863840_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6767840_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6627507_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6607644_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6590726_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6837146_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6587105_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6606282_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6889235_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6846911_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6756202_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6783732_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6867219_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6763884_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6890618_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6685526_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6864885_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6871071_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6871071_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6871071_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6871071_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6871071_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6603756_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6766634_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6614748_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6778289_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6803855_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6862603_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6839010_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6879183_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6548429_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6866251_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6695801_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6543683_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6768616_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6768616_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6863161_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6878167_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6721603_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6852354_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6531801_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6849310_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6849310_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6849310_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6869184_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6864706_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6707833_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6612973_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6841577_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6603043_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6786037_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6786037_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6786037_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6610219_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6541920_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6541920_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6541920_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6541920_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6541920_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6541920_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6587796_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6786348_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6678383_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6678383_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6678383_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6678383_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6675060_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6621116_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6545051_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6867155_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6666233_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6806695_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6606653_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6606934_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6756669_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6665512_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6842682_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6773862_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6751874_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6866228_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6635813_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6691169_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6636020_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6859801_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6607610_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6707835_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6803202_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6590362_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6606438_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6615511_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6604328_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6605493_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6805414_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6607357_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6607357_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6681233_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6676725_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6767227_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6767227_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6599305_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6629332_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6720773_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6863158_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6583107_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6842345_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6877871_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6599919_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7219761_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7445445_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7445445_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7445445_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7115597_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7025540_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6932987_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6932987_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7050754_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7177766_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6921944_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7047207_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7430034_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7288444_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7284688_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6960456_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7031742_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7382313_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7362632_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7045435_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7447895_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7137213_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7277317_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7041972_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6922710_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7303287_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7303287_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7303287_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7216284_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7220429_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7124026_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7289165_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7455287_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7455287_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7455287_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6960446_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7115925_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7117549_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7199060_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7368103_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7032117_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7419318_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7419318_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6955671_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7134626_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6960913_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7047922_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7047922_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6956216_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7024530_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7282042_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7428316_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7212066_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7212066_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7116117_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7186436_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7287995_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7287995_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7287995_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7013923_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7125636_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7376500_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7021177_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7379385_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7106438_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7287391_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6964929_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6964929_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7376982_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7295570_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7433585_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7047299_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6965293_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6964159_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6929016_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7285616_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7287415_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7294743_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7259298_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7008149_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7008149_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7125794_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7385478_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6962109_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7109851_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7032383_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7009548_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7022573_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6922244_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7199906_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7376983_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7376983_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7376983_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7376983_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7206422_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7103919_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7255910_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7009828_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7101828_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7287677_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7131760_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7281616_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7376490_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6936977_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7212184_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7108433_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7335972_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7024222_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7052511_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7375100_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7098355_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7283710_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6937529_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6937529_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6934045_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7211469_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7199756_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7174911_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7440715_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7282154_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7447200_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7447200_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7336093_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7117050_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7135549_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6952971_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6962901_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7256460_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7203858_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7219906_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7133286_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6891543_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7175184_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7175184_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6949061_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6949061_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6964043_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7220322_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6967430_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7375795_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7375795_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7380829_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7097534_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7115384_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7367164_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7351237_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7020168_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7199397_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7281229_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7133294_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7362534_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6953219_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7434875_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7434875_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7434875_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7352727_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7421876_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7435780_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7023960_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7031126_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7258902_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7035812_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7024045_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7118545_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6936966_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7174351_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7013635_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7375348_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7375348_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7008211_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7257363_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6950275_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7222086_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7100673_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7100673_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7100673_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7100673_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7100673_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7031767_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7135852_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7451315_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6946708_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7269881_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7207061_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7207061_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6956136_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7270230_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6927629_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7046804_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7204233_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7211141_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6960445_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7033671_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7269493_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7269493_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7281411_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7211879_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7205717_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7289577_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7353970_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7199724_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7422883_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7199644_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7282872_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7203179_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7025526_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6974867_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7373877_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6946199_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6946199_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7031898_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7109680_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7097571_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7296086_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7430876_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7449554_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7449554_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7289139_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7335514_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7120108_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7198648_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7037540_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7037540_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7259249_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7117355_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6949607_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6949607_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_6960487_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7032174_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7019524_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7177555_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7174349_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7103300_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7183745_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7183745_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7109675_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7109675_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7137798_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7032568_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7123580_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7117126_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7136729_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7366501_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7281410_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7115878_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7116859_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6937402_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7031066_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7115200_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7439316_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7416016_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7021681_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7021681_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_7021681_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7117710_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7281668_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7116024_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7199774_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7186665_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7115671_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7115661_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7185710_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7200225_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6975129_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6975129_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_6975129_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7038096_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_7174617_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_5284133_lightcurve.csv
0,/content/drive/MyDrive/Data/kepler_4826439_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_4381429_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_5185897_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_5185897_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_5185897_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_3657758_lightcurve.csv
1,/content/drive/MyDrive/Data/kepler_3657758_lightcurve.csv
